0, 1, 2, 3, 4, 5, 6, 7, 8, 9, feasibility
-0.287367, -0.290355, -0.290341, 0.575403, 0.500753, 0.499026, 0.495071, 0.0085443, 0.500033, -0.287753, no
-0.287976, -0.288991, -0.290355, 0.576159, 0.49718, 0.499684, 0.499026, 0.00409673, 0.499664, -0.288712, no
-0.288675, -0.288675, -0.289006, 0.577044, 0.499655, 0.499654, 0.499443, 0.000926457, 0.499904, -0.28871, yes
-0.285332, -0.299819, -0.344651, 0.535463, 0.484469, 0.48532, 0.452444, 0.109002, 0.506635, -0.276865, no
-0.265079, -0.322774, -0.329942, 0.547531, 0.5129, 0.478696, 0.454046, 0.106255, 0.503549, -0.270799, no
-0.248817, -0.46188, -0.383773, 0.480378, 0.520983, 0.34641, 0.423208, 0.262912, 0.449041, -0.319751, no
-0.384032, -0.239463, -0.382482, 0.529608, 0.386637, 0.525348, 0.419366, 0.156641, 0.461727, -0.323982, no
-0.22368, -0.303651, -0.426765, 0.241297, 0.393835, 0.331754, 0.30117, 0.445144, 0.499548, -0.154291, no
-0.266466, -0.266467, -0.332597, 0.289198, 0.310884, -0.310883, 0.351253, 0.381228, 0.40294, -0.246968, no
-0.228662, -0.289917, -0.321665, -0.161693, 0.424909, 0.432392, 0.255685, 0.496504, 0.57735, -8.05737e-05, no
-0.414924, -0.0519226, -0.245423, -0.335132, 0.324852, 0.551389, 0.331927, 0.409784, 0.57735, -2.20067e-07, no
-0.387917, -0.106224, -0.130291, -0.401307, 0.318739, 0.524238, 0.447059, 0.368493, 0.57735, -2.59117e-08, no
-0.411404, -0.0310031, -0.0934375, -0.42503, 0.331892, 0.561849, 0.483913, 0.34477, 0.57735, -4.46527e-08, no
-0.367163, -0.19037, -0.0219599, -0.46188, 0.257074, 0.50147, 0.564496, 0.34641, 0.55268, -0.0860072, no
-0.208282, -0.331885, -0.141344, -0.308797, 0.369068, 0.368197, 0.530236, 0.268553, 0.57735, -9.47042e-05, no
-0.139059, -0.367663, -0.369866, -0.140171, 0.438291, 0.314531, 0.399934, 0.43718, 0.57735, -9.81907e-05, no
-0.124989, -0.399518, -0.410255, -0.0510683, 0.452361, 0.266749, 0.33419, 0.566849, 0.57735, -0.000449504, no
-0.26647, -0.266459, -0.274404, -0.291636, 0.310881, -0.310891, 0.406373, 0.399968, 0.383996, -0.291731, no
0.23672, -0.309765, -0.142346, 0.362226, 0.419537, 0.422468, -0.456228, 0.296528, 0.225747, -0.37878, no
0.547854, -0.290303, -0.138139, 0.482436, 0.0589931, 0.480583, -0.508281, 0.287365, 0.200211, -0.541525, no
0.4553, -0.32763, -1.95125e-08, 0.34641, 0.261017, 0.473657, -0.57735, 0.46188, 0.257671, -0.511168, no
0.560025, -0.291404, -0.211081, 0.556251, 0.0346506, 0.494092, -0.517042, 0.138424, 0.0962462, -0.569271, no
0.57735, -0.287477, -0.279997, 0.575556, 7.51359e-08, 0.50069, -0.498352, 0.0138381, 0.0134888, -0.575457, no
0.577217, -0.28862, -0.287822, 0.577107, 0.00026647, 0.499647, -0.49997, 0.00168516, 0.00136753, -0.577113, yes
0.5754, -0.289008, -0.281741, 0.575222, 0.00390007, 0.499528, -0.503151, 0.0127705, 0.00911523, -0.577278, no
0.544151, -0.296676, -0.46188, 0.559569, 0.0977794, 0.463994, -0.34641, 0.0177816, 0.113082, -0.489472, no
0.572644, -0.283819, -0.322774, 0.57735, 0.0155414, 0.493927, -0.478696, 1.89662e-09, 0.0176926, -0.564959, no
0.57735, -0.287477, -0.288086, 0.570366, 5.69005e-08, 0.50069, -0.495795, 0.00914456, 0.00850833, -0.573506, no
0.57731, -0.288638, -0.288713, 0.577167, 8.0292e-05, 0.499642, -0.499595, 0.000266517, 0.000309839, -0.57704, yes
0.577197, -0.288321, -0.290355, 0.57735, 0.000620697, 0.500078, -0.499026, 7.13693e-09, 0.000716174, -0.576906, no
0.57735, -0.29188, -0.00515696, 0.260588, 5.85211e-08, -0.43141, -0.572193, 0.316763, 0.192523, -0.384828, no
0.318352, -0.25758, -0.151263, 0.355216, 0.365116, 0.262978, -0.426088, 0.333201, 0.408308, -0.338084, no
0.438632, -0.351559, -0.0609403, 0.37472, 0.284929, 0.394941, -0.51641, 0.39508, 0.278847, -0.498164, no
0.391076, -0.307758, -0.103179, 0.477321, 0.316633, 0.415777, -0.474171, 0.300087, 0.25974, -0.51006, no
0.532697, -0.363362, -0.00182764, 0.245762, 0.222219, -0.320982, -0.575523, 0.497382, 0.248817, -0.520983, no
0.494938, -0.381285, -0.0710666, 0.410422, 0.288598, 0.432844, -0.542669, 0.361839, 0.146267, -0.557468, no
0.471526, -0.385881, -0.0482738, 0.432277, 0.315912, 0.422409, -0.553213, 0.376308, 0.143704, -0.55918, no
0.410759, -0.412615, -0.0143256, 0.408963, 0.391698, 0.403834, -0.570187, 0.406633, 0.123012, -0.564056, no
0.428424, -0.395189, -6.4586e-08, 0.403613, 0.370543, 0.398151, -0.57735, 0.412832, 0.135051, -0.560755, no
0.44773, -0.38987, -0.0220415, 0.416771, 0.343674, 0.418421, -0.570003, 0.391519, 0.14049, -0.559996, no
0.411381, -0.412615, -1.39982e-07, 0.394812, 0.397682, 0.403834, -0.57735, 0.413479, 0.124744, -0.563519, no
0.494938, -0.381285, -0.106271, 0.487869, 0.288598, 0.432844, -0.561654, 0.300116, 0.061644, -0.570528, no
0.444432, -0.399403, -0.0382399, 0.439613, 0.365993, 0.415888, -0.575757, 0.372126, 0.0834649, -0.571285, no
0.434424, -0.402873, -0.0313449, 0.434245, 0.379542, 0.41301, -0.576092, 0.379951, 0.0829786, -0.570868, yes
0.424705, -0.412206, -0.0268592, 0.430318, 0.3911, 0.404251, -0.576623, 0.384771, 0.08144, -0.571315, no
0.446611, -0.399966, -0.0462495, 0.446087, 0.365076, 0.415541, -0.574972, 0.365563, 0.0762117, -0.57173, yes
0.45664, -0.396416, -0.0623607, 0.459156, 0.352191, 0.418034, -0.573788, 0.350013, 0.0679026, -0.572941, no
0.454797, -0.397021, -0.0514413, 0.449703, 0.353434, 0.418162, -0.573676, 0.360801, 0.0786744, -0.571965, no
0.447481, -0.399621, -0.0411929, 0.442043, 0.364001, 0.415436, -0.575634, 0.369854, 0.0818966, -0.571512, no
0.450912, -0.399103, -0.0504777, 0.449441, 0.359828, 0.416985, -0.57452, 0.361858, 0.0750459, -0.572322, yes
0.462735, -0.393654, -0.0623608, 0.459156, 0.341521, 0.41755, -0.573788, 0.350013, 0.0741693, -0.572126, no
0.455139, -0.397328, -0.0601798, 0.458458, 0.354921, 0.418658, -0.574102, 0.350927, 0.0675262, -0.57319, no
0.449944, -0.399234, -0.0513385, 0.450583, 0.361191, 0.416663, -0.574541, 0.360497, 0.073382, -0.572296, yes
0.469663, -0.391726, -0.072159, 0.46705, 0.33196, 0.423217, -0.572196, 0.337854, 0.0712832, -0.572933, no
0.467289, -0.39437, -0.0688039, 0.462998, 0.337495, 0.420693, -0.572436, 0.343254, 0.0713774, -0.572921, no
0.453666, -0.396921, -0.0411868, 0.447387, 0.356978, 0.419195, -0.575879, 0.364936, 0.0850367, -0.570633, no
0.459239, -0.39667, -0.0598479, 0.45703, 0.349126, 0.419128, -0.573515, 0.352032, 0.0722801, -0.572792, yes
0.46831, -0.394133, -0.0717546, 0.466158, 0.334064, 0.421173, -0.571371, 0.340631, 0.0708799, -0.572983, no
0.448836, -0.399655, -0.046691, 0.447387, 0.362785, 0.416146, -0.575459, 0.364936, 0.0766336, -0.572119, no
0.45135, -0.399156, -0.0520654, 0.451107, 0.35981, 0.41696, -0.574404, 0.359788, 0.0731041, -0.572267, yes
0.497409, -0.384669, -0.100835, 0.482917, 0.293116, 0.428986, -0.564751, 0.308399, 0.0673252, -0.573262, no
0.457209, -0.398233, -0.0646867, 0.459168, 0.352552, 0.417745, -0.573207, 0.348642, 0.0653562, -0.573039, no
0.472024, -0.392949, -0.0716163, 0.464302, 0.331996, 0.420591, -0.572314, 0.339705, 0.0716082, -0.572892, no
0.470986, -0.393064, -0.0713642, 0.464152, 0.333669, 0.420475, -0.572368, 0.339921, 0.0713585, -0.572923, no
0.475669, -0.392065, -0.075383, 0.466706, 0.325322, 0.421474, -0.571507, 0.336233, 0.0719099, -0.572855, no
0.448987, -0.398139, -0.0518707, 0.450913, 0.360487, 0.417095, -0.573451, 0.360267, 0.0727099, -0.572157, no
0.449861, -0.399495, -0.0511051, 0.449977, 0.36174, 0.415567, -0.575035, 0.360832, 0.0721953, -0.572193, no
0.449908, -0.399257, -0.0518039, 0.45024, 0.360775, 0.415817, -0.574347, 0.360747, 0.0722683, -0.572188, no
0.448972, -0.398635, -0.0518855, 0.45081, 0.360215, 0.416622, -0.573943, 0.359749, 0.0726101, -0.572258, no
0.467148, -0.394275, -0.0727625, 0.4677, 0.337442, 0.421216, -0.572326, 0.338361, 0.0642834, -0.57326, no
0.468959, -0.394249, -0.0722289, 0.46716, 0.336764, 0.420809, -0.572191, 0.338704, 0.064744, -0.573709, no
0.466706, -0.394668, -0.0711288, 0.466042, 0.339301, 0.420956, -0.572368, 0.340277, 0.0649927, -0.57347, yes
0.454853, -0.397707, -0.0606673, 0.458884, 0.355187, 0.418524, -0.573549, 0.350369, 0.0669533, -0.572568, no
0.450828, -0.399196, -0.0517742, 0.450944, 0.360676, 0.416443, -0.575001, 0.359995, 0.0723184, -0.572529, no
0.453058, -0.398744, -0.0546984, 0.453062, 0.357456, 0.417077, -0.574574, 0.357373, 0.0714133, -0.572589, yes
0.440589, -0.412206, -0.0569423, 0.453302, 0.373115, 0.404251, -0.574094, 0.357194, 0.0527856, -0.574677, no
0.497409, -0.384545, -0.108111, 0.491381, 0.293116, 0.429794, -0.564518, 0.297809, 0.0526386, -0.574452, no
0.49662, -0.384518, -0.112791, 0.497409, 0.293764, 0.430033, -0.564265, 0.293116, 0.046393, -0.574767, no
0.458778, -0.39636, -0.0623608, 0.459156, 0.347563, 0.418345, -0.573788, 0.350013, 0.068728, -0.573048, no
0.456973, -0.398665, -0.0649665, 0.459808, 0.352858, 0.417612, -0.573137, 0.348702, 0.0640577, -0.572775, no
0.474117, -0.392504, -0.0814269, 0.473999, 0.329022, 0.422474, -0.571173, 0.329196, 0.0597977, -0.573548, yes
0.469779, -0.39416, -0.0744792, 0.468415, 0.335186, 0.421421, -0.572154, 0.337052, 0.0634315, -0.573815, yes
0.468333, -0.394458, -0.0757514, 0.469863, 0.337161, 0.421521, -0.57223, 0.335425, 0.0609898, -0.572994, yes
0.467399, -0.394685, -0.0733996, 0.467594, 0.338542, 0.421017, -0.572334, 0.338133, 0.0630974, -0.573025, yes
0.477857, -0.391564, -0.0847163, 0.476286, 0.323583, 0.42379, -0.570448, 0.325938, 0.0595399, -0.574197, yes
0.47438, -0.392447, -0.0789741, 0.471876, 0.327293, 0.422529, -0.571405, 0.332498, 0.0630771, -0.573894, no
0.476792, -0.391899, -0.0858659, 0.477514, 0.325394, 0.423698, -0.570778, 0.324127, 0.0569527, -0.573826, yes
0.488643, -0.385882, -0.106659, 0.494548, 0.307509, 0.428796, -0.567047, 0.297074, 0.0411868, -0.575879, no
0.488859, -0.387325, -0.100318, 0.487951, 0.306109, 0.427417, -0.567848, 0.30755, 0.0526114, -0.574499, yes
0.497438, -0.384285, -0.113426, 0.497461, 0.292063, 0.43032, -0.565706, 0.292269, 0.0462633, -0.574971, yes
0.501242, -0.38366, -0.119763, 0.501781, 0.286347, 0.430916, -0.564792, 0.285568, 0.0411868, -0.575879, no
0.46498, -0.395644, -0.0716498, 0.466088, 0.341018, 0.419593, -0.572709, 0.339586, 0.0634264, -0.57282, no
0.411867, -0.412615, -0.0189945, 0.422948, 0.404597, 0.403834, -0.576288, 0.391829, 0.0809818, -0.56643, no
0.49943, -0.380328, -0.126934, 0.505255, 0.287008, 0.425924, -0.561996, 0.279375, 0.0372345, -0.573314, no
0.432885, -0.39487, -7.99802e-08, 0.403612, 0.37227, 0.390041, -0.57735, 0.412832, 0.117882, -0.563, no
0.480425, -0.384658, -0.0555371, 0.435243, 0.305529, 0.430548, -0.549582, 0.373048, 0.127332, -0.563134, no
0.440265, -0.400301, -0.0329767, 0.433929, 0.371296, 0.415032, -0.574602, 0.379693, 0.0878461, -0.570628, no
0.430774, -0.404166, -0.0219045, 0.425286, 0.383376, 0.411655, -0.576438, 0.389527, 0.089674, -0.570344, no
0.433782, -0.40317, -0.029279, 0.432224, 0.380438, 0.412651, -0.57613, 0.382215, 0.0844885, -0.570948, yes
0.424705, -0.412206, -0.016453, 0.419968, 0.3911, 0.404252, -0.577012, 0.395422, 0.0896956, -0.567559, no
0.434082, -0.402934, -0.0324251, 0.434199, 0.380051, 0.412704, -0.576304, 0.379448, 0.0819216, -0.569683, no
0.454072, -0.400867, -0.0610672, 0.438615, 0.356068, 0.414648, -0.574112, 0.375433, 0.0884264, -0.568516, no
0.447628, -0.399514, -0.0343754, 0.433405, 0.362166, 0.412126, -0.571621, 0.38017, 0.0914127, -0.570068, no
0.476563, -0.396043, -0.122528, 0.46188, 0.32363, 0.418676, -0.564199, 0.34641, 0.0866432, -0.568999, no
0.412393, -0.412393, -0.0185509, 0.418452, 0.395476, 0.395473, -0.571897, 0.395238, 0.087086, -0.56617, no
0.490162, -0.388314, -0.222058, 0.520983, 0.302261, 0.418864, -0.532939, 0.248817, 0.0545782, -0.568346, no
0.403834, -0.403834, -0.0214728, 0.411675, 0.412616, 0.412615, -0.562326, 0.386487, 0.0903308, -0.551699, no
0.40381, -0.411183, -0.00522278, 0.367544, 0.412632, 0.397107, -0.572127, 0.402256, 0.12637, -0.562278, no
0.390665, -0.410486, -4.12302e-08, 0.404291, 0.425105, 0.403228, -0.57735, 0.40865, 0.0889578, -0.562524, no
0.365412, -0.417642, -3.62506e-07, 0.400985, 0.446998, 0.398633, -0.57735, 0.411685, 0.077364, -0.551562, no
0.436042, -0.388137, -1.4234e-08, 0.403611, 0.374759, 0.393418, -0.57735, 0.412833, 0.133224, -0.561149, no
0.440811, -0.385121, -0.0204401, 0.424038, 0.36748, 0.407271, -0.55691, 0.387843, 0.136527, -0.559298, no
0.436431, -0.382006, -0.00396721, 0.404379, 0.371859, 0.390947, -0.573383, 0.403912, 0.141366, -0.559095, no
0.417926, -0.399354, -1.1893e-08, 0.403611, 0.395418, 0.394193, -0.57735, 0.412833, 0.106828, -0.565466, no
0.426115, -0.404172, -0.0260512, 0.430651, 0.38923, 0.41213, -0.576283, 0.384543, 0.0830171, -0.569871, no
0.432425, -0.403382, -0.0304125, 0.433603, 0.382023, 0.412838, -0.576295, 0.380984, 0.0824631, -0.57048, yes
0.433715, -0.402243, -0.0337303, 0.432936, 0.379888, 0.411346, -0.575536, 0.378306, 0.083017, -0.569871, no
0.438615, -0.404774, -0.0551536, 0.446972, 0.375433, 0.411693, -0.57471, 0.362215, 0.0657414, -0.573573, no
0.435646, -0.398846, -0.0339242, 0.435291, 0.378133, 0.408544, -0.575175, 0.372089, 0.0764482, -0.57189, no
0.46188, -0.389859, -0.11044, 0.48369, 0.34641, 0.419673, -0.566689, 0.304331, 0.039323, -0.571733, no
0.45458, -0.410737, -0.222058, 0.515826, 0.355412, 0.401532, -0.532939, 0.259338, 0.0228037, -0.576218, no
0.444837, -0.39798, -0.0389562, 0.430205, 0.363453, 0.418265, -0.548274, 0.381869, 0.104117, -0.5657, no
0.412455, -0.403956, -3.73249e-08, 0.407658, 0.400685, 0.409583, -0.57735, 0.407033, 0.106048, -0.567527, no
0.415976, -0.40665, -0.00999303, 0.416196, 0.400105, 0.409326, -0.576934, 0.399584, 0.0926922, -0.569119, yes
0.408206, -0.407222, 1.22317e-08, 0.406926, 0.406369, 0.408062, -0.57735, 0.408708, 0.0998439, -0.568012, no
0.428695, -0.403306, -0.0198598, 0.424868, 0.385986, 0.412163, -0.576523, 0.390599, 0.0915131, -0.570051, no
0.41981, -0.406023, -0.0120442, 0.417887, 0.395924, 0.409798, -0.576848, 0.397934, 0.0927878, -0.569783, yes
0.410604, -0.407728, 7.6356e-08, 0.404252, 0.405684, 0.40863, -0.57735, 0.412206, 0.103155, -0.567701, no
0.397506, -0.412206, -1.04283e-08, 0.404005, 0.418661, 0.404252, -0.57735, 0.411072, 0.0934373, -0.568285, no
0.430749, -0.403397, -0.0270837, 0.430522, 0.383654, 0.411778, -0.576222, 0.383894, 0.0849369, -0.570136, yes
0.433666, -0.402748, -0.0324251, 0.434199, 0.380324, 0.412176, -0.576304, 0.379448, 0.0820616, -0.570371, no
0.430064, -0.406563, -0.0610672, 0.438615, 0.384771, 0.408474, -0.574112, 0.375433, 0.0826897, -0.571155, no
0.416403, -0.411977, -0.122528, 0.438615, 0.399067, 0.403081, -0.564199, 0.375433, 0.103927, -0.567501, no
0.435696, -0.402029, -0.0334881, 0.432717, 0.378087, 0.406261, -0.576378, 0.375573, 0.0765272, -0.571884, no
0.425605, -0.410711, -0.230258, 0.46188, 0.388723, 0.404454, -0.520639, 0.34641, 0.0820499, -0.570416, no
0.384172, -0.415145, -4.04029e-07, 0.402696, 0.430982, 0.401233, -0.57735, 0.412579, 0.0855146, -0.565134, no
0.306343, -0.46188, -0.0798688, 0.371103, 0.489374, 0.34641, -0.513534, 0.42992, 0.107793, -0.552407, no
0.520983, -0.322043, -0.00309073, 0.274713, 0.248817, -0.38296, -0.57426, 0.495087, 0.0514796, -0.56019, no
0.316463, -0.38828, -2.89807e-08, 0.378935, 0.471863, 0.385331, -0.57735, 0.390867, 0.0947318, -0.545773, no
0.520983, -0.356428, -0.363195, 0.556597, 0.248817, 0.437411, -0.428312, 0.0622588, 4.51077e-08, -0.57735, no
0.488994, -0.35187, -0.0964712, 0.491481, 0.280806, 0.427146, -0.561272, 0.300542, 0.122528, -0.564199, no
0.497379, -0.372567, -0.115301, 0.50069, 0.285749, 0.42771, -0.560879, 0.287477, 0.0619735, -0.573885, no
0.498287, -0.382261, -0.120741, 0.503232, 0.288243, 0.432321, -0.563023, 0.28287, 0.0410478, -0.57393, no
0.496975, -0.372884, -0.113638, 0.499211, 0.286222, 0.427748, -0.561116, 0.290038, 0.0637132, -0.57345, no
0.499026, -0.38293, -0.116781, 0.500239, 0.290355, 0.429157, -0.563985, 0.287954, 0.0434214, -0.574325, no
0.49934, -0.383348, -0.116396, 0.49973, 0.28899, 0.431195, -0.564972, 0.28835, 0.0448932, -0.575118, yes
0.500492, -0.382103, -0.11817, 0.500986, 0.287822, 0.43073, -0.564878, 0.284268, 0.0415827, -0.575618, no
0.456592, -0.382632, -0.0984158, 0.491494, 0.341194, 0.427204, -0.568166, 0.300496, 0.0404073, -0.570616, no
0.496439, -0.378133, -0.138896, 0.491358, 0.285719, 0.413909, -0.556015, 0.257979, 0.0372977, -0.564918, no
0.520983, -0.384987, -0.248817, 0.521669, 0.248817, 0.421499, -0.520983, 0.167044, 3.44757e-08, -0.57735, no
0.328947, -0.374675, -0.0499967, 0.467327, 0.467701, 0.414201, -0.527977, 0.33007, 0.0777265, -0.551441, no
0.506031, -0.379917, -0.117603, 0.499026, 0.275884, 0.432156, -0.55904, 0.290355, 0.0549079, -0.573303, no
0.501219, -0.378471, -0.0820599, 0.471259, 0.286554, 0.425507, -0.571489, 0.31941, 0.0797284, -0.571819, no
0.50459, -0.380586, -0.117637, 0.498766, 0.278125, 0.432704, -0.562452, 0.289611, 0.0519755, -0.575006, no
0.502044, -0.382337, -0.116333, 0.499026, 0.28442, 0.431836, -0.561852, 0.290355, 0.0494989, -0.573725, no
0.498206, -0.379873, -0.0820598, 0.471498, 0.29176, 0.42664, -0.571489, 0.319152, 0.0777679, -0.572089, no
0.499781, -0.383008, -0.111957, 0.496334, 0.288347, 0.431822, -0.565908, 0.292246, 0.0493255, -0.575239, no
0.501576, -0.382298, -0.117045, 0.499783, 0.284459, 0.432645, -0.564474, 0.288509, 0.0471856, -0.575419, no
0.554256, -0.360897, -0.136597, 0.498772, 0.161658, 0.432967, -0.554584, 0.284124, 0.0992507, -0.568755, no
0.502646, -0.382133, -0.116465, 0.499026, 0.282713, 0.432025, -0.561946, 0.290355, 0.0503826, -0.573894, no
0.50069, -0.387144, -0.08206, 0.459751, 0.287477, 0.425733, -0.571489, 0.331878, 0.0874064, -0.570696, no
0.504666, -0.380998, -0.117662, 0.498774, 0.278518, 0.432493, -0.562447, 0.289602, 0.051612, -0.575039, no
0.501289, -0.382822, -0.117158, 0.499026, 0.285502, 0.431369, -0.559744, 0.290355, 0.0487248, -0.571906, no
0.499211, -0.387263, -0.08206, 0.460472, 0.290038, 0.425603, -0.571489, 0.331097, 0.0861334, -0.570889, no
0.499594, -0.383702, -0.109214, 0.492737, 0.288793, 0.429519, -0.566365, 0.297636, 0.0537933, -0.574839, no
0.499851, -0.383255, -0.115701, 0.498937, 0.287957, 0.431131, -0.565192, 0.289426, 0.0461126, -0.575126, yes
0.499211, -0.385988, -0.112826, 0.495985, 0.290038, 0.429356, -0.566029, 0.294139, 0.0475116, -0.57306, no
0.470524, -0.412615, -0.0778169, 0.457509, 0.32048, 0.403834, -0.569865, 0.34631, 0.0848976, -0.536454, no
0.501847, -0.370738, -0.126933, 0.505255, 0.252942, 0.414225, -0.561996, 0.279375, 0.0570583, -0.55292, no
0.476468, -0.398147, -0.0134841, 0.403834, 0.302647, 0.401038, -0.570608, 0.412615, 0.134897, -0.56137, no
0.501933, -0.373995, -0.0596158, 0.438179, 0.263962, 0.42769, -0.547542, 0.370111, 0.145216, -0.558789, no
0.490203, -0.399131, -0.0219966, 0.403834, 0.305015, 0.40916, -0.566352, 0.412615, 0.147352, -0.55823, no
0.495809, -0.385333, -0.0588265, 0.436861, 0.285395, 0.422958, -0.547937, 0.371429, 0.129661, -0.562602, no
0.470525, -0.412615, -0.0827826, 0.440576, 0.320477, 0.403834, -0.544967, 0.366507, 0.111177, -0.517386, no
0.393597, -0.46188, -0.116166, 0.424676, 0.367506, 0.34641, -0.534324, 0.37774, 0.147383, -0.470738, no
0.57735, -0.338518, -2.82171e-08, 0.345195, 1.31755e-07, -0.358248, -0.57735, 0.424605, 0.156614, -0.420737, no
0.528791, -0.305023, -0.222058, 0.520983, 0.138556, 0.220101, -0.532939, 0.248817, 0.145163, -0.465332, no
0.545757, -0.285903, -0.0760993, 0.473372, 0.0947809, 0.483898, -0.551984, 0.311934, 0.376203, -0.402294, no
0.539588, -0.301849, -0.0942329, 0.481004, 0.113286, 0.467952, -0.545939, 0.289039, 0.259261, -0.515865, no
0.528532, -0.35104, -0.104865, 0.501219, 0.232352, 0.441416, -0.563368, 0.286554, 0.122528, -0.564199, no
0.522069, -0.366235, -0.124864, 0.505902, 0.245277, 0.430523, -0.560702, 0.274847, 0.0681005, -0.57332, no
0.52554, -0.370501, -0.147066, 0.518787, 0.238336, 0.44227, -0.558076, 0.2452, 0.0400171, -0.575867, no
0.515316, -0.366524, -0.0766394, 0.501219, 0.2601, 0.445686, -0.572241, 0.286554, 0.0787283, -0.571702, no
0.509477, -0.377204, -0.114886, 0.503001, 0.271308, 0.436881, -0.565804, 0.283415, 0.0563211, -0.574373, no
0.509067, -0.378958, -0.12876, 0.508215, 0.271282, 0.434892, -0.562244, 0.272985, 0.0415324, -0.575517, yes
0.518494, -0.373644, -0.144272, 0.518335, 0.252427, 0.439273, -0.558121, 0.25277, 0.0359092, -0.575893, no
0.526669, -0.367903, -0.157252, 0.529523, 0.23644, 0.44442, -0.555522, 0.230084, 0.0337001, -0.576317, no
0.52554, -0.370501, -0.147492, 0.519285, 0.238336, 0.44227, -0.558011, 0.244429, 0.0376786, -0.576059, no
0.517812, -0.375092, -0.142926, 0.51774, 0.254841, 0.43826, -0.559167, 0.254773, 0.034042, -0.575932, yes
0.51881, -0.374476, -0.144358, 0.51881, 0.252858, 0.438828, -0.559012, 0.252721, 0.033685, -0.576082, no
0.52017, -0.371476, -0.151271, 0.529523, 0.250257, 0.441608, -0.557181, 0.230084, 0.0246046, -0.576735, no
0.527853, -0.367303, -0.147389, 0.518935, 0.230806, 0.444325, -0.557698, 0.242262, 0.0399207, -0.575968, no
0.514999, -0.37678, -0.136224, 0.513806, 0.260893, 0.436742, -0.561049, 0.262896, 0.0371781, -0.57524, no
0.519501, -0.374188, -0.143603, 0.51813, 0.251181, 0.438889, -0.558821, 0.254018, 0.0356119, -0.576158, yes
0.519145, -0.373952, -0.144358, 0.51881, 0.251343, 0.438586, -0.559012, 0.252721, 0.0346413, -0.57577, no
0.528779, -0.367943, -0.151271, 0.529523, 0.231164, 0.444476, -0.557181, 0.230084, 0.0346661, -0.572916, no
0.533372, -0.361858, -0.145342, 0.5179, 0.218538, 0.442598, -0.556587, 0.244852, 0.0545586, -0.574767, no
0.529921, -0.349776, -0.107706, 0.501219, 0.223044, 0.442499, -0.561964, 0.286554, 0.122528, -0.564199, no
0.511814, -0.374195, -0.118328, 0.501219, 0.262277, 0.431449, -0.560446, 0.286554, 0.0667573, -0.573478, no
0.50463, -0.381125, -0.124826, 0.505736, 0.27939, 0.433567, -0.56317, 0.278368, 0.0410152, -0.57523, yes
0.506828, -0.379559, -0.127342, 0.506469, 0.275308, 0.432348, -0.562571, 0.27343, 0.0385951, -0.575742, no
0.521713, -0.365905, -0.08206, 0.498206, 0.245099, 0.438708, -0.571489, 0.29176, 0.0998107, -0.562626, no
0.502, -0.381841, -0.115089, 0.499048, 0.285184, 0.430693, -0.565386, 0.289937, 0.0465226, -0.575473, no
0.519856, -0.371141, -0.142633, 0.516466, 0.246919, 0.441858, -0.559111, 0.257408, 0.0417477, -0.575839, no
0.50585, -0.380834, -0.123518, 0.504517, 0.277716, 0.433485, -0.563427, 0.280204, 0.0433991, -0.57564, yes
0.514901, -0.377081, -0.133639, 0.510639, 0.260694, 0.4363, -0.561142, 0.268231, 0.0409579, -0.575896, no
0.532577, -0.363951, -0.136962, 0.510555, 0.220922, 0.43035, -0.558311, 0.265004, 0.0642357, -0.573766, no
0.517666, -0.368542, -0.0820599, 0.498206, 0.254581, 0.437256, -0.571489, 0.29176, 0.0953395, -0.562991, no
0.49868, -0.3836, -0.113699, 0.497904, 0.290628, 0.431352, -0.566044, 0.29188, 0.0468636, -0.575369, no
0.504377, -0.381305, -0.122741, 0.503887, 0.279859, 0.433397, -0.563396, 0.28095, 0.0432594, -0.57527, yes
0.545123, -0.345733, -0.187249, 0.554256, 0.183534, 0.456493, -0.546142, 0.161658, 0.0375171, -0.572078, no
0.552799, -0.336602, -0.147295, 0.512382, 0.14731, 0.453792, -0.552801, 0.22739, 0.0971086, -0.569125, no
0.524959, -0.356276, -0.128706, 0.498938, 0.18337, 0.452015, -0.555899, 0.274442, 0.127452, -0.563107, no
0.504476, -0.3793, -0.111459, 0.494712, 0.27328, 0.434362, -0.558774, 0.289232, 0.0698449, -0.572865, no
0.505002, -0.381375, -0.124762, 0.505488, 0.279832, 0.433105, -0.562583, 0.278126, 0.0405598, -0.574421, no
0.50069, -0.385988, -0.121283, 0.502807, 0.287477, 0.429356, -0.562649, 0.283259, 0.0392085, -0.575222, no
0.512764, -0.392808, -0.0820599, 0.499211, 0.261679, 0.422371, -0.571489, 0.290038, 0.0624202, -0.573614, no
0.505003, -0.381375, -0.123283, 0.503962, 0.279832, 0.433105, -0.562978, 0.280098, 0.0426273, -0.574815, no
0.50069, -0.385988, -0.120707, 0.502717, 0.287477, 0.429356, -0.564213, 0.283638, 0.0391128, -0.575382, no
0.508218, -0.374047, -0.12003, 0.502195, 0.260764, 0.434244, -0.557346, 0.284839, 0.0697097, -0.573125, no
0.506637, -0.375263, -0.116575, 0.499578, 0.265903, 0.433027, -0.557921, 0.288843, 0.0709835, -0.572645, no
0.504738, -0.381512, -0.124059, 0.505288, 0.280238, 0.432962, -0.563847, 0.279204, 0.0408209, -0.575255, yes
